fight_id,fight_date,weight_class,fighter_a_won,probability,year
26b46336baf995109799d0e8,2019-01-19,lightweight,1,0.3992945948594933,2019
38913c7a553efd0ea27c4ce6,2019-01-19,light_heavyweight,0,0.5174262189890203,2019
8126ece57175e39d22722e5b,2019-01-19,welterweight,0,0.5038232022538804,2019
fb232738136fb41408e97318,2019-01-19,bantamweight,0,0.2856211703410568,2019
cbce63c7e16d47b29e74d88a,2019-01-19,lightweight,0,0.42187140901200537,2019
9a7c75d28b2227d353ffee0b,2019-01-19,light_heavyweight,1,0.47014899559627493,2019
ed17d601382b0e1ee5f25834,2019-01-19,heavyweight,1,0.4712347158061804,2019
5678ee79359ee825af2c6cf6,2019-01-19,lightweight,0,0.3705332458650868,2019
25a9c1526fc208e6c7fe38c0,2019-01-19,flyweight,0,0.5719210643628304,2019
7c630f0caa70766b4c9772ba,2019-01-19,womens_flyweight,0,0.30795823622196483,2019
16e5b4cb10bf8316f059f140,2019-01-19,flyweight,0,0.48696674798150474,2019
e290c1a53b53c40025a2f302,2019-01-19,welterweight,1,0.48471560920622664,2019
24cb0110e15bf9500f3a20ae,2019-01-19,womens_flyweight,0,0.44623917894073367,2019
8efd36d5f3360c4d96328383,2019-02-02,lightweight,1,0.4533842747233164,2019
414613fb990b2e1f8744a998,2019-02-02,welterweight,0,0.6551874599035366,2019
1b0fda4335818f786b8d6f2f,2019-02-02,featherweight,1,0.454387602419817,2019
1953db6fe5b9744c1843dd12,2019-02-02,light_heavyweight,0,0.39194021165329784,2019
1cd6203b9577bfd25372eb22,2019-02-02,featherweight,0,0.5693134473372136,2019
22cbf1de4862c931b9f97a10,2019-02-02,heavyweight,1,0.4813038903392681,2019
7342c697833ab7bab79bea3e,2019-02-02,womens_strawweight,0,0.31306941605091265,2019
f0a78186a92cdad28af6e943,2019-02-02,flyweight,0,0.6522422798137838,2019
4523cf854ff48df6d66ba36f,2019-02-02,womens_flyweight,1,0.6011950422184357,2019
34446cbf52a1732388aac036,2019-02-02,middleweight,0,0.5145004380014618,2019
5467de70ec0bbfc6ea3f127e,2019-02-02,bantamweight,1,0.5418376447471991,2019
15c9bca416c7204a3b9a9692,2019-02-02,bantamweight,1,0.43323041089400893,2019
f50a16321d311cfb1f168e8c,2019-02-02,welterweight,0,0.5963052711079103,2019
1d74549a59fbd93e268d0046,2019-02-09,lightweight,1,0.6489288098728437,2019
e4525ba53a52b5b0857e967c,2019-02-09,lightweight,0,0.36219686863100925,2019
896c12a96bf1da79303bc533,2019-02-09,middleweight,1,0.7091728543961243,2019
fcaa078b4857c278dceb747d,2019-02-09,light_heavyweight,1,0.4816002641961609,2019
b253a6a048ba0dd83a41d3a3,2019-02-09,flyweight,1,0.5471684389139599,2019
4c10bda573f8c01d3c440405,2019-02-09,lightweight,1,0.6225529682508075,2019
5fe9e229550df4983795b5be,2019-02-09,womens_flyweight,0,0.36974793338924167,2019
5ad3dfcbceb50baabf4a06f1,2019-02-09,bantamweight,0,0.5038896107887696,2019
19c65e9f1f86ac03182841f4,2019-02-09,featherweight,0,0.33784356298758883,2019
b320535a9010e893cc6fe892,2019-02-09,bantamweight,1,0.5584333676999761,2019
ca6f6af371cc512b6d1734d5,2019-02-09,bantamweight,0,0.5064064888168255,2019
