fight_id,fight_date,weight_class,fighter_a_won,probability,year
26b46336baf995109799d0e8,2019-01-19,lightweight,1,0.20766414339611522,2019
38913c7a553efd0ea27c4ce6,2019-01-19,light_heavyweight,0,0.5080805155322654,2019
8126ece57175e39d22722e5b,2019-01-19,welterweight,0,0.5380942565199802,2019
fb232738136fb41408e97318,2019-01-19,bantamweight,0,0.20377066335682575,2019
cbce63c7e16d47b29e74d88a,2019-01-19,lightweight,0,0.3143976846274605,2019
9a7c75d28b2227d353ffee0b,2019-01-19,light_heavyweight,1,0.377864727695778,2019
ed17d601382b0e1ee5f25834,2019-01-19,heavyweight,1,0.4789817538819896,2019
5678ee79359ee825af2c6cf6,2019-01-19,lightweight,0,0.3283529679915976,2019
25a9c1526fc208e6c7fe38c0,2019-01-19,flyweight,0,0.593023144236266,2019
7c630f0caa70766b4c9772ba,2019-01-19,womens_flyweight,0,0.36727209798750327,2019
16e5b4cb10bf8316f059f140,2019-01-19,flyweight,0,0.5501170090285781,2019
e290c1a53b53c40025a2f302,2019-01-19,welterweight,1,0.5150309268894919,2019
24cb0110e15bf9500f3a20ae,2019-01-19,womens_flyweight,0,0.2794857808539828,2019
8efd36d5f3360c4d96328383,2019-02-02,lightweight,1,0.5996430762168646,2019
414613fb990b2e1f8744a998,2019-02-02,welterweight,0,0.3230732409320571,2019
1b0fda4335818f786b8d6f2f,2019-02-02,featherweight,1,0.45215612325080085,2019
1953db6fe5b9744c1843dd12,2019-02-02,light_heavyweight,0,0.275696339652106,2019
1cd6203b9577bfd25372eb22,2019-02-02,featherweight,0,0.5089504276737596,2019
22cbf1de4862c931b9f97a10,2019-02-02,heavyweight,1,0.39005091300669337,2019
7342c697833ab7bab79bea3e,2019-02-02,womens_strawweight,0,0.27960407858236047,2019
f0a78186a92cdad28af6e943,2019-02-02,flyweight,0,0.6419926761139938,2019
4523cf854ff48df6d66ba36f,2019-02-02,womens_flyweight,1,0.5339970830019699,2019
34446cbf52a1732388aac036,2019-02-02,middleweight,0,0.5374915420379538,2019
5467de70ec0bbfc6ea3f127e,2019-02-02,bantamweight,1,0.6373971014867762,2019
15c9bca416c7204a3b9a9692,2019-02-02,bantamweight,1,0.40309471863967894,2019
f50a16321d311cfb1f168e8c,2019-02-02,welterweight,0,0.6888465014392674,2019
1d74549a59fbd93e268d0046,2019-02-09,lightweight,1,0.8042207899914989,2019
e4525ba53a52b5b0857e967c,2019-02-09,lightweight,0,0.30994124804332207,2019
896c12a96bf1da79303bc533,2019-02-09,middleweight,1,0.8622686890692621,2019
fcaa078b4857c278dceb747d,2019-02-09,light_heavyweight,1,0.343315766232409,2019
b253a6a048ba0dd83a41d3a3,2019-02-09,flyweight,1,0.6104313195072836,2019
4c10bda573f8c01d3c440405,2019-02-09,lightweight,1,0.7041585605992862,2019
5fe9e229550df4983795b5be,2019-02-09,womens_flyweight,0,0.31945410959366305,2019
5ad3dfcbceb50baabf4a06f1,2019-02-09,bantamweight,0,0.3228127539079475,2019
19c65e9f1f86ac03182841f4,2019-02-09,featherweight,0,0.2375874324668283,2019
