fight_id,fight_date,weight_class,fighter_a_won,probability,year
26b46336baf995109799d0e8,2019-01-19,lightweight,1,0.2802231875670979,2019
38913c7a553efd0ea27c4ce6,2019-01-19,light_heavyweight,0,0.5121621649917196,2019
8126ece57175e39d22722e5b,2019-01-19,welterweight,0,0.5405618802850986,2019
fb232738136fb41408e97318,2019-01-19,bantamweight,0,0.227879544059353,2019
cbce63c7e16d47b29e74d88a,2019-01-19,lightweight,0,0.3285744266671073,2019
9a7c75d28b2227d353ffee0b,2019-01-19,light_heavyweight,1,0.4137410662202267,2019
ed17d601382b0e1ee5f25834,2019-01-19,heavyweight,1,0.46901772794151236,2019
5678ee79359ee825af2c6cf6,2019-01-19,lightweight,0,0.28306658454742895,2019
25a9c1526fc208e6c7fe38c0,2019-01-19,flyweight,0,0.5977752397258552,2019
7c630f0caa70766b4c9772ba,2019-01-19,womens_flyweight,0,0.3857279864686476,2019
16e5b4cb10bf8316f059f140,2019-01-19,flyweight,0,0.5014365241886014,2019
e290c1a53b53c40025a2f302,2019-01-19,welterweight,1,0.533697084868919,2019
24cb0110e15bf9500f3a20ae,2019-01-19,womens_flyweight,0,0.39948177961238207,2019
8efd36d5f3360c4d96328383,2019-02-02,lightweight,1,0.5196326556534702,2019
414613fb990b2e1f8744a998,2019-02-02,welterweight,0,0.3431529110945459,2019
1b0fda4335818f786b8d6f2f,2019-02-02,featherweight,1,0.4540595608636919,2019
1953db6fe5b9744c1843dd12,2019-02-02,light_heavyweight,0,0.31946405013546514,2019
1cd6203b9577bfd25372eb22,2019-02-02,featherweight,0,0.4857578129058124,2019
22cbf1de4862c931b9f97a10,2019-02-02,heavyweight,1,0.38783652427958226,2019
7342c697833ab7bab79bea3e,2019-02-02,womens_strawweight,0,0.31415979704153785,2019
f0a78186a92cdad28af6e943,2019-02-02,flyweight,0,0.667360217072336,2019
4523cf854ff48df6d66ba36f,2019-02-02,womens_flyweight,1,0.5528945542807512,2019
34446cbf52a1732388aac036,2019-02-02,middleweight,0,0.5428277710246262,2019
5467de70ec0bbfc6ea3f127e,2019-02-02,bantamweight,1,0.6200112990476631,2019
