fight_id,fight_date,weight_class,fighter_a_won,probability,year
26b46336baf995109799d0e8,2019-01-19,lightweight,1,0.4043711481737789,2019
38913c7a553efd0ea27c4ce6,2019-01-19,light_heavyweight,0,0.5582635520462325,2019
8126ece57175e39d22722e5b,2019-01-19,welterweight,0,0.5924813534335857,2019
fb232738136fb41408e97318,2019-01-19,bantamweight,0,0.3754034885621262,2019
cbce63c7e16d47b29e74d88a,2019-01-19,lightweight,0,0.5271280303709514,2019
9a7c75d28b2227d353ffee0b,2019-01-19,light_heavyweight,1,0.38195642441787,2019
ed17d601382b0e1ee5f25834,2019-01-19,heavyweight,1,0.5930990157073551,2019
5678ee79359ee825af2c6cf6,2019-01-19,lightweight,0,0.34492864065910345,2019
25a9c1526fc208e6c7fe38c0,2019-01-19,flyweight,0,0.5583801186401771,2019
7c630f0caa70766b4c9772ba,2019-01-19,womens_flyweight,0,0.10314627060145463,2019
16e5b4cb10bf8316f059f140,2019-01-19,flyweight,0,0.4217712497232284,2019
e290c1a53b53c40025a2f302,2019-01-19,welterweight,1,0.47507455895949874,2019
24cb0110e15bf9500f3a20ae,2019-01-19,womens_flyweight,0,0.4153177773970808,2019
8efd36d5f3360c4d96328383,2019-02-02,lightweight,1,0.5123811197818285,2019
414613fb990b2e1f8744a998,2019-02-02,welterweight,0,0.4722003128349517,2019
1b0fda4335818f786b8d6f2f,2019-02-02,featherweight,1,0.47781920501172465,2019
1953db6fe5b9744c1843dd12,2019-02-02,light_heavyweight,0,0.361625678638406,2019
1cd6203b9577bfd25372eb22,2019-02-02,featherweight,0,0.5348791131987525,2019
22cbf1de4862c931b9f97a10,2019-02-02,heavyweight,1,0.5215249441258032,2019
7342c697833ab7bab79bea3e,2019-02-02,womens_strawweight,0,0.2964589307837945,2019
f0a78186a92cdad28af6e943,2019-02-02,flyweight,0,0.605099355687638,2019
4523cf854ff48df6d66ba36f,2019-02-02,womens_flyweight,1,0.656429447706111,2019
34446cbf52a1732388aac036,2019-02-02,middleweight,0,0.674495004002963,2019
5467de70ec0bbfc6ea3f127e,2019-02-02,bantamweight,1,0.47053299265925064,2019
15c9bca416c7204a3b9a9692,2019-02-02,bantamweight,1,0.37538628492404014,2019
f50a16321d311cfb1f168e8c,2019-02-02,welterweight,0,0.535081656144514,2019
1d74549a59fbd93e268d0046,2019-02-09,lightweight,1,0.6864441778911331,2019
e4525ba53a52b5b0857e967c,2019-02-09,lightweight,0,0.432974932698577,2019
896c12a96bf1da79303bc533,2019-02-09,middleweight,1,0.6925406417242543,2019
fcaa078b4857c278dceb747d,2019-02-09,light_heavyweight,1,0.4898415742639325,2019
b253a6a048ba0dd83a41d3a3,2019-02-09,flyweight,1,0.5671875802340016,2019
4c10bda573f8c01d3c440405,2019-02-09,lightweight,1,0.5941838021258217,2019
5fe9e229550df4983795b5be,2019-02-09,womens_flyweight,0,0.365354170723451,2019
5ad3dfcbceb50baabf4a06f1,2019-02-09,bantamweight,0,0.47851270158488773,2019
19c65e9f1f86ac03182841f4,2019-02-09,featherweight,0,0.33496028213361906,2019
b320535a9010e893cc6fe892,2019-02-09,bantamweight,1,0.5925962239725884,2019
