fight_id,fight_date,weight_class,fighter_a_won,probability,year
26b46336baf995109799d0e8,2019-01-19,lightweight,1,0.229266610150107,2019
38913c7a553efd0ea27c4ce6,2019-01-19,light_heavyweight,0,0.5074080271779587,2019
8126ece57175e39d22722e5b,2019-01-19,welterweight,0,0.5376254885708696,2019
fb232738136fb41408e97318,2019-01-19,bantamweight,0,0.2090512680591734,2019
cbce63c7e16d47b29e74d88a,2019-01-19,lightweight,0,0.2784683455940049,2019
9a7c75d28b2227d353ffee0b,2019-01-19,light_heavyweight,1,0.3852943551497097,2019
ed17d601382b0e1ee5f25834,2019-01-19,heavyweight,1,0.47392931848337727,2019
5678ee79359ee825af2c6cf6,2019-01-19,lightweight,0,0.2818439426895002,2019
25a9c1526fc208e6c7fe38c0,2019-01-19,flyweight,0,0.6312565571705838,2019
7c630f0caa70766b4c9772ba,2019-01-19,womens_flyweight,0,0.3161920712434278,2019
16e5b4cb10bf8316f059f140,2019-01-19,flyweight,0,0.5147838366060625,2019
e290c1a53b53c40025a2f302,2019-01-19,welterweight,1,0.5164538894915757,2019
24cb0110e15bf9500f3a20ae,2019-01-19,womens_flyweight,0,0.31486925564395407,2019
8efd36d5f3360c4d96328383,2019-02-02,lightweight,1,0.5670314476403052,2019
414613fb990b2e1f8744a998,2019-02-02,welterweight,0,0.3533549801302249,2019
1b0fda4335818f786b8d6f2f,2019-02-02,featherweight,1,0.4516113649588133,2019
1953db6fe5b9744c1843dd12,2019-02-02,light_heavyweight,0,0.31658483982078667,2019
1cd6203b9577bfd25372eb22,2019-02-02,featherweight,0,0.4802706140003127,2019
22cbf1de4862c931b9f97a10,2019-02-02,heavyweight,1,0.3859318929271978,2019
7342c697833ab7bab79bea3e,2019-02-02,womens_strawweight,0,0.2779581596455902,2019
f0a78186a92cdad28af6e943,2019-02-02,flyweight,0,0.6437705028207806,2019
4523cf854ff48df6d66ba36f,2019-02-02,womens_flyweight,1,0.5254689477133425,2019
34446cbf52a1732388aac036,2019-02-02,middleweight,0,0.5511678132496151,2019
5467de70ec0bbfc6ea3f127e,2019-02-02,bantamweight,1,0.615760587887112,2019
15c9bca416c7204a3b9a9692,2019-02-02,bantamweight,1,0.41347572920293674,2019
f50a16321d311cfb1f168e8c,2019-02-02,welterweight,0,0.6909921189821019,2019
1d74549a59fbd93e268d0046,2019-02-09,lightweight,1,0.8031265347900651,2019
e4525ba53a52b5b0857e967c,2019-02-09,lightweight,0,0.2690557878542488,2019
896c12a96bf1da79303bc533,2019-02-09,middleweight,1,0.8764702472983205,2019
fcaa078b4857c278dceb747d,2019-02-09,light_heavyweight,1,0.35499121924760946,2019
b253a6a048ba0dd83a41d3a3,2019-02-09,flyweight,1,0.6126479350553413,2019
4c10bda573f8c01d3c440405,2019-02-09,lightweight,1,0.712037612672213,2019
5fe9e229550df4983795b5be,2019-02-09,womens_flyweight,0,0.30824984293451285,2019
5ad3dfcbceb50baabf4a06f1,2019-02-09,bantamweight,0,0.32788375728364627,2019
19c65e9f1f86ac03182841f4,2019-02-09,featherweight,0,0.26254376398359025,2019
b320535a9010e893cc6fe892,2019-02-09,bantamweight,1,0.48862828774335326,2019
ca6f6af371cc512b6d1734d5,2019-02-09,bantamweight,0,0.6050522548012716,2019
fb545f795d0e191fdab5bb79,2019-02-17,womens_strawweight,0,0.5124507153024439,2019
3a7293241a2a807fa182f6f5,2019-02-17,featherweight,0,0.5972540337442871,2019
90e1f32d8c4d591b474fd0de,2019-02-17,featherweight,0,0.6564442868413474,2019
3038757c3f23bac29c322002,2019-02-17,womens_flyweight,1,0.4695278583297801,2019
c015f09a4e1bf33ced9384e3,2019-02-17,bantamweight,0,0.5949564221696084,2019
5891d36900849c98a50352f1,2019-02-17,womens_strawweight,0,0.36403051177298923,2019
6959921b10f78a71e64300e8,2019-02-17,heavyweight,0,0.3944397929992712,2019
657a85fc997ba3106e9c502b,2019-02-17,lightweight,0,0.6835073233707551,2019
ca78a58998323e4f9fdbc72f,2019-02-17,bantamweight,0,0.4684098907745819,2019
8cc10441cbf2614f8785b729,2019-02-17,bantamweight,0,0.5215484612952862,2019
6118a8c78447f0434395fc87,2019-02-17,lightweight,0,0.4852678506802416,2019
38cec55ae4c31d673c6a5cb7,2019-02-17,welterweight,1,0.6344827587679996,2019
9e4bab0c77a4e9c538d5684c,2019-02-23,lightweight,0,0.39011544688829963,2019
e7306a3ff9867fb2e7e85ac2,2019-02-23,lightweight,0,0.30849477228233885,2019
c622965b0bcf635ba617dbb7,2019-02-23,featherweight,0,0.36971232075307503,2019
f6151b74f7346e29cfac2985,2019-02-23,welterweight,1,0.44522497685650475,2019
bb340698ea1e7e4cc05fe35d,2019-02-23,light_heavyweight,0,0.5148257306323467,2019
1f68dad92eb77d22953924b9,2019-02-23,light_heavyweight,0,0.3788752926501071,2019
f20354ebb869644c4afccb40,2019-02-23,bantamweight,1,0.7115231486045166,2019
68976dec066e7619e206ce8d,2019-02-23,womens_flyweight,1,0.4862349026537802,2019
56cbf3ea04dbca631e7d843e,2019-02-23,light_heavyweight,0,0.374181958240111,2019
097be1f05c2d7e6e94d40303,2019-02-23,welterweight,0,0.7436056644058753,2019
63c32ebc206ee6106b382e72,2019-02-23,lightweight,1,0.3196484749601877,2019
fdd038da2b5f04c16971323a,2019-02-23,heavyweight,0,0.38663267117544614,2019
c89ca4669b8e6877497edfa3,2019-02-23,womens_flyweight,0,0.28835239013022956,2019
1b1fe5662b3d023466c64bc5,2019-03-02,bantamweight,0,0.6761554874416742,2019
947d498d822062457d1e667e,2019-03-02,bantamweight,0,0.4178908350308282,2019
0d13e65dd754b3f1bc58e7b8,2019-03-02,welterweight,0,0.6991972033331414,2019
54daae7c0fa28da8ca71a0f5,2019-03-02,middleweight,1,0.6415761239206524,2019
d15183f063880d7d4e9bbce1,2019-03-02,womens_bantamweight,0,0.33941353358940135,2019
5b92ec9d7c9365ea015380d9,2019-03-02,featherweight,0,0.20232754539075162,2019
e6b1f51548c2ef5176c0c18c,2019-03-02,light_heavyweight,0,0.07753858222188906,2019
a4499ea5511393f5c9bd2dbd,2019-03-02,light_heavyweight,0,0.34142899672258814,2019
593c1b1e6c82dec285a0ca06,2019-03-02,womens_strawweight,1,0.22226455913380297,2019
fb04d1b737f436ebc97b03b4,2019-03-02,welterweight,1,0.25867565253623054,2019
568a7229b4b06a6455408f13,2019-03-02,womens_strawweight,0,0.5922076879177728,2019
75fc305627143c9630ca9bf5,2019-03-02,welterweight,0,0.37366101555805803,2019
818abb53258da411751b41a4,2019-03-09,welterweight,0,0.4787869450487679,2019
2af546ec2d6b95fc63d0c56e,2019-03-09,lightweight,0,0.4407546843861798,2019
58e767357e6d5c8330f66f2f,2019-03-09,welterweight,1,0.6250843499043754,2019
aeb99a1990e3cb523a3641f3,2019-03-09,lightweight,1,0.7347038457948547,2019
