fight_id,fight_date,fighter_a_won,weight_class,probability
26b46336baf995109799d0e8,2019-01-19,1,lightweight,0.4118814269540986
38913c7a553efd0ea27c4ce6,2019-01-19,0,light_heavyweight,0.5535392914228443
8126ece57175e39d22722e5b,2019-01-19,0,welterweight,0.5732138836352872
fb232738136fb41408e97318,2019-01-19,0,bantamweight,0.4043405954265511
cbce63c7e16d47b29e74d88a,2019-01-19,0,lightweight,0.4046286750969954
9a7c75d28b2227d353ffee0b,2019-01-19,1,light_heavyweight,0.42766373483174874
ed17d601382b0e1ee5f25834,2019-01-19,1,heavyweight,0.5634062176781182
5678ee79359ee825af2c6cf6,2019-01-19,0,lightweight,0.34779760414442407
25a9c1526fc208e6c7fe38c0,2019-01-19,0,flyweight,0.6863753404776998
7c630f0caa70766b4c9772ba,2019-01-19,0,womens_flyweight,0.14274960399286332
16e5b4cb10bf8316f059f140,2019-01-19,0,flyweight,0.4427920737688685
e290c1a53b53c40025a2f302,2019-01-19,1,welterweight,0.5223606999418591
24cb0110e15bf9500f3a20ae,2019-01-19,0,womens_flyweight,0.44151258231531587
8efd36d5f3360c4d96328383,2019-02-02,1,lightweight,0.521182776702275
414613fb990b2e1f8744a998,2019-02-02,0,welterweight,0.4798998777872643
1b0fda4335818f786b8d6f2f,2019-02-02,1,featherweight,0.47177925577485014
1953db6fe5b9744c1843dd12,2019-02-02,0,light_heavyweight,0.3832189521293333
1cd6203b9577bfd25372eb22,2019-02-02,0,featherweight,0.5291541445786587
22cbf1de4862c931b9f97a10,2019-02-02,1,heavyweight,0.5168726657470374
7342c697833ab7bab79bea3e,2019-02-02,0,womens_strawweight,0.37583399831464265
f0a78186a92cdad28af6e943,2019-02-02,0,flyweight,0.6379166218335482
4523cf854ff48df6d66ba36f,2019-02-02,1,womens_flyweight,0.6420509917296877
34446cbf52a1732388aac036,2019-02-02,0,middleweight,0.6469268530735492
5467de70ec0bbfc6ea3f127e,2019-02-02,1,bantamweight,0.5759725863078689
15c9bca416c7204a3b9a9692,2019-02-02,1,bantamweight,0.4143612742054519
f50a16321d311cfb1f168e8c,2019-02-02,0,welterweight,0.5553967953005597
1d74549a59fbd93e268d0046,2019-02-09,1,lightweight,0.5771518449895907
e4525ba53a52b5b0857e967c,2019-02-09,0,lightweight,0.3478349312881527
896c12a96bf1da79303bc533,2019-02-09,1,middleweight,0.6384157626150155
fcaa078b4857c278dceb747d,2019-02-09,1,light_heavyweight,0.46135337774188684
b253a6a048ba0dd83a41d3a3,2019-02-09,1,flyweight,0.5388301388603198
4c10bda573f8c01d3c440405,2019-02-09,1,lightweight,0.5680590651289695
5fe9e229550df4983795b5be,2019-02-09,0,womens_flyweight,0.38463429293472234
5ad3dfcbceb50baabf4a06f1,2019-02-09,0,bantamweight,0.48095404237467915
19c65e9f1f86ac03182841f4,2019-02-09,0,featherweight,0.342397233007862
b320535a9010e893cc6fe892,2019-02-09,1,bantamweight,0.6056192747311169
ca6f6af371cc512b6d1734d5,2019-02-09,0,bantamweight,0.563924943471933
fb545f795d0e191fdab5bb79,2019-02-17,0,womens_strawweight,0.41700792249172847
3a7293241a2a807fa182f6f5,2019-02-17,0,featherweight,0.42049758340480325
90e1f32d8c4d591b474fd0de,2019-02-17,0,featherweight,0.7424394721458853
3038757c3f23bac29c322002,2019-02-17,1,womens_flyweight,0.5468282526250051
c015f09a4e1bf33ced9384e3,2019-02-17,0,bantamweight,0.5337514853986313
5891d36900849c98a50352f1,2019-02-17,0,womens_strawweight,0.30526211499087774
6959921b10f78a71e64300e8,2019-02-17,0,heavyweight,0.6554664170933877
657a85fc997ba3106e9c502b,2019-02-17,0,lightweight,0.6985570045302815
ca78a58998323e4f9fdbc72f,2019-02-17,0,bantamweight,0.4165532962294746
8cc10441cbf2614f8785b729,2019-02-17,0,bantamweight,0.5951076197457666
6118a8c78447f0434395fc87,2019-02-17,0,lightweight,0.4565742830423409
38cec55ae4c31d673c6a5cb7,2019-02-17,1,welterweight,0.6165667492313909
9e4bab0c77a4e9c538d5684c,2019-02-23,0,lightweight,0.4468110666788032
e7306a3ff9867fb2e7e85ac2,2019-02-23,0,lightweight,0.1914311752582513
c622965b0bcf635ba617dbb7,2019-02-23,0,featherweight,0.4187621048215198
f6151b74f7346e29cfac2985,2019-02-23,1,welterweight,0.4081041983011875
bb340698ea1e7e4cc05fe35d,2019-02-23,0,light_heavyweight,0.6378633368678854
1f68dad92eb77d22953924b9,2019-02-23,0,light_heavyweight,0.4406963987027861
f20354ebb869644c4afccb40,2019-02-23,1,bantamweight,0.7315981371494344
68976dec066e7619e206ce8d,2019-02-23,1,womens_flyweight,0.47022535694917406
56cbf3ea04dbca631e7d843e,2019-02-23,0,light_heavyweight,0.5019000963734862
097be1f05c2d7e6e94d40303,2019-02-23,0,welterweight,0.7432037242508032
63c32ebc206ee6106b382e72,2019-02-23,1,lightweight,0.37281942354001674
fdd038da2b5f04c16971323a,2019-02-23,0,heavyweight,0.5042899988110512
c89ca4669b8e6877497edfa3,2019-02-23,0,womens_flyweight,0.23700362921422113
1b1fe5662b3d023466c64bc5,2019-03-02,0,bantamweight,0.647312308326047
947d498d822062457d1e667e,2019-03-02,0,bantamweight,0.5047118726242058
0d13e65dd754b3f1bc58e7b8,2019-03-02,0,welterweight,0.6192060863806295
54daae7c0fa28da8ca71a0f5,2019-03-02,1,middleweight,0.4658157061203349
d15183f063880d7d4e9bbce1,2019-03-02,0,womens_bantamweight,0.34431850604612707
5b92ec9d7c9365ea015380d9,2019-03-02,0,featherweight,0.2600648838101091
e6b1f51548c2ef5176c0c18c,2019-03-02,0,light_heavyweight,0.2768538019245168
a4499ea5511393f5c9bd2dbd,2019-03-02,0,light_heavyweight,0.4292577869513303
593c1b1e6c82dec285a0ca06,2019-03-02,1,womens_strawweight,0.35737883327052067
fb04d1b737f436ebc97b03b4,2019-03-02,1,welterweight,0.541190515411417
568a7229b4b06a6455408f13,2019-03-02,0,womens_strawweight,0.44853926132212707
75fc305627143c9630ca9bf5,2019-03-02,0,welterweight,0.4045383010738694
818abb53258da411751b41a4,2019-03-09,0,welterweight,0.4703980492470751
2af546ec2d6b95fc63d0c56e,2019-03-09,0,lightweight,0.29164307654974564
58e767357e6d5c8330f66f2f,2019-03-09,1,welterweight,0.5469596964879258
aeb99a1990e3cb523a3641f3,2019-03-09,1,lightweight,0.7372866998747093
57bb3b3ccfd9285941e2f474,2019-03-09,0,heavyweight,0.3628024297129356
e0fd283d4ad215ea9c9ecb5f,2019-03-09,0,heavyweight,0.3065843759568587
91dd9ae4e12f09809b994011,2019-03-09,1,welterweight,0.4516947175141568
a822ba1d485f0fc8ac120f48,2019-03-09,0,featherweight,0.35846117652891196
5b43785643265dac8e96f96a,2019-03-09,1,bantamweight,0.4979506524271249
33db1b31bad9e3c347f5d190,2019-03-09,1,womens_bantamweight,0.4008593903863328
e992a27d67c8e35a59363798,2019-03-09,0,heavyweight,0.28520069279943033
1598348e4d6680280ca7ecb1,2019-03-09,0,middleweight,0.3137706297653669
5793b77c4043eadce8dbc1a1,2019-03-09,0,welterweight,0.42744347608885686
3b895d43f522ada07f4959b0,2019-03-16,0,featherweight,0.4236837179474097
6d70742b8f98faa563b821eb,2019-03-16,0,featherweight,0.448723389840531
ace5bfe86e4b0d6735973199,2019-03-16,0,welterweight,0.42300075141226773
353e4c10440a62ea4553e3ff,2019-03-16,0,welterweight,0.5909468698601703
20e86b5d807bb2dc387b78f3,2019-03-16,1,middleweight,0.6945084800953191
