fight_id,fight_date,weight_class,method_label,p_Decision,p_KO/TKO,p_Submission
e037496750d4a80f908de5f4,2022-02-19,bantamweight,KO/TKO,0.5875449304909056,0.30311661142435153,0.10933845808474281
05f71a10c41ce6a5c3587bc5,2022-02-19,featherweight,KO/TKO,0.46304421897332115,0.22433968573566115,0.312616095291018
62712c070cfa71b63ee554b0,2022-02-19,womens_strawweight,Decision,0.628543709948588,0.1371430504454895,0.23431323960592262
83eb5904775e936959d6d016,2022-02-19,featherweight,KO/TKO,0.5873367207955441,0.2486018230135879,0.164061456190868
e3a18f940a8ab9d972aa4639,2022-02-19,womens_bantamweight,Submission,0.6815321289821282,0.17071517926517932,0.1477526917526918
541220a08c84c482c971b01b,2022-02-19,lightweight,KO/TKO,0.47044432789432783,0.3123737262737264,0.21718194583194605
ba606d161dd1c5f504f8c984,2022-02-19,middleweight,Decision,0.35829287864366643,0.4404915168893515,0.20121560446698253
0f1eb9c25283cba2a7cd007d,2022-02-19,light_heavyweight,KO/TKO,0.14932126566244214,0.7488669004198415,0.10181183391771617
774771f5b5f0f8d5af90fd20,2022-02-19,featherweight,Decision,0.39986739371739377,0.32548282273282286,0.2746497835497836
7085b77b6e0023c3296b8cf6,2022-02-19,catch_weight,Submission,0.5821179431679431,0.2782432123432124,0.13963884448884456
8c1cb182501b4ff4c557a4f7,2022-02-19,bantamweight,Decision,0.3377430859989686,0.5645813046430693,0.09767560935796227
e0eeff5374ca589d7b5f7626,2022-02-19,heavyweight,Decision,0.43619003316944477,0.40172369885016945,0.16208626798038567
0bf431efc2c9170850a83b3f,2022-02-26,featherweight,Decision,0.635309851259851,0.2911668498168498,0.0735232989232989
338700b1b79beb6242e882f3,2022-02-26,lightweight,KO/TKO,0.5076072094572094,0.24470034410034422,0.24769244644244662
21ab4fa36f44cfe6814659de,2022-02-26,middleweight,Decision,0.41523744327567885,0.4223014603044016,0.16246109641992004
e9955a213c246dc76802a534,2022-02-26,catch_weight,KO/TKO,0.4791193861693863,0.28233540903540916,0.23854520479520494
755b2c5ef7b44148e45d06f8,2022-02-26,womens_flyweight,Decision,0.5759602231102232,0.263012964812965,0.16102681207681205
c9e3bc4ea58df6235765f2e0,2022-02-26,womens_featherweight,Decision,0.4688491655403418,0.3453958146428736,0.1857550198167846
8c15089f0431ebf57fba0b25,2022-02-26,middleweight,Submission,0.42130564626943956,0.30392236633098707,0.274771987399574
7b8dd4825672e5c71feb365f,2022-02-26,welterweight,Submission,0.5679108058608059,0.2143465645465647,0.21774262959262966
115cd12c43c7ca9a98a34354,2022-02-26,lightweight,Submission,0.5854260685066569,0.2421191324361913,0.17245479905715197
ad3d758504e40f089358d0cc,2022-02-26,lightweight,Submission,0.5623999222999222,0.2297527195027197,0.2078473581973583
09803872173680a4e5a486f2,2022-02-26,flyweight,Decision,0.297933572030339,0.3946966675816808,0.3073697603879796
8cab78badf4b3f9f94431dcb,2022-03-05,featherweight,Submission,0.4250556554556556,0.2615069486069487,0.31343739593739633
eb2dea2335dc1879ca29907d,2022-03-05,welterweight,Decision,0.49217871344341946,0.3876033290239169,0.12021795753266337
59e88ba1af2fe8e1830220bd,2022-03-05,lightweight,Decision,0.47671411545970427,0.31883420044008287,0.2044516841002136
c66c7054afb057dd78aa0f05,2022-03-05,light_heavyweight,Decision,0.39743145122851,0.5097404464816232,0.09282810228986697
76eb17111d5981c71736b835,2022-03-05,featherweight,Decision,0.5382811854811856,0.2919187090687091,0.16980010545010554
054327f45b8b36f1c6c59bd8,2022-03-05,lightweight,KO/TKO,0.4598290817026114,0.2779136905578083,0.2622572277395809
fe7ff91782693e8c97668462,2022-03-05,welterweight,KO/TKO,0.5167792263292266,0.295031845931846,0.1881889277389278
191f8590132dd622386f8dcb,2022-03-05,womens_strawweight,Decision,0.8015529421558829,0.07151064817535402,0.1269364096687626
62773007de975caae0e7403f,2022-03-05,womens_flyweight,Submission,0.5091366411366411,0.19466414696414708,0.296199211899212
ef873da872c2b8ddc6d7f482,2022-03-05,light_heavyweight,Decision,0.5342333555333554,0.3852617382617384,0.08050490620490619
0e0ef94c36f8e8a6f0d81303,2022-03-05,catch_weight,Decision,0.47551139709963236,0.3507661570455689,0.17372244585479893
8b16bf8119b7a1889e14425c,2022-03-05,heavyweight,KO/TKO,0.4820376616847208,0.40888167192284836,0.10908066639243104
8453f158995aa5825267e0fe,2022-03-05,flyweight,Decision,0.6838330946830944,0.16555211455211463,0.15061479076479084
4274a5bfdeeb6b92088e770d,2022-03-12,middleweight,Decision,0.24371595626595632,0.550492773892774,0.20579126984126997
a62677dbc6c31338dbfa9ffe,2022-03-12,middleweight,Submission,0.5229389332889331,0.3448726329226331,0.13218843378843373
53cf6639d25754d424f290c6,2022-03-12,featherweight,Submission,0.5558616328116329,0.2762373293373295,0.1679010378510379
223c6e3695dc91fe55816b32,2022-03-12,lightweight,KO/TKO,0.4322818975142505,0.2813253791959675,0.28639272328978216
6ec545d9b947c7840a6a9e2b,2022-03-12,womens_flyweight,Decision,0.6423067932067931,0.16460271395271397,0.19309049284049304
b80204d233e23b377832e77e,2022-03-12,light_heavyweight,KO/TKO,0.3060757856522564,0.5438827375239139,0.15004147682382976
8f6f6a38f9345a057af6dcdd,2022-03-12,bantamweight,KO/TKO,0.6073041469045307,0.28140543486067787,0.11129041823479163
4996c44f91f2861f4fab29a5,2022-03-12,bantamweight,KO/TKO,0.359049777999778,0.4875445165945167,0.15340570540570556
15a96087e7d45aef123c2813,2022-03-12,welterweight,Decision,0.37337942090589143,0.5192900681018326,0.10733051099227572
d51c5ce12e0b4950d5498e4f,2022-03-12,womens_flyweight,Submission,0.6624042624042623,0.139568808968809,0.19802692862692856
2eb0a77e45cae384dd8ee69a,2022-03-12,featherweight,Decision,0.5848553890553891,0.28194009324009334,0.13320451770451772
ff820a222c111a32a86bd816,2022-03-12,light_heavyweight,KO/TKO,0.476809484306543,0.2877698344139522,0.23542068127950497
d4e5897b395921bd30941f44,2022-03-12,light_heavyweight,Decision,0.146513098013098,0.7762905982905978,0.07719630369630368
c362815404c96b0fa3c1d79c,2022-03-12,bantamweight,Decision,0.5182351015707797,0.23766108947886452,0.24410380895035655
ddb23a0f0b02cab6843a40b2,2022-03-19,heavyweight,Submission,0.34427689108277354,0.5133107320783786,0.1424123768388474
fed3a50fd626de20bc9ddd39,2022-03-19,featherweight,KO/TKO,0.5601708663885137,0.3411470640470642,0.09868206956442246
0edcadeec8b119ec0a8e22e5,2022-03-19,womens_strawweight,Decision,0.6814189649695931,0.17727930002748896,0.1413017350029182
90db3390059fe0b1ae095e2d,2022-03-19,welterweight,Decision,0.40539429523005377,0.3227065853650994,0.271899119404847
18453b23edda3fa1d9952968,2022-03-19,bantamweight,Decision,0.5720479131979129,0.2604075979575982,0.16754448884448886
9ae7ce42c6960b736e0efa95,2022-03-19,lightweight,KO/TKO,0.5064192996545938,0.27217992922110584,0.22140077112430062
606a3226edc45b339470c15a,2022-03-19,featherweight,Submission,0.5474499637617287,0.22264032503444267,0.229909711203829
8438c52b0f5b6abb1524eb73,2022-03-19,womens_flyweight,KO/TKO,0.6990564935064935,0.11863034743034737,0.18231315906315915
e44f8d6c21499f7ee69f7413,2022-03-19,flyweight,Submission,0.5595132060749707,0.2875536871625108,0.1529331067625186
b0c27e0a67c2921f706c7982,2022-03-19,light_heavyweight,Submission,0.2780801177237637,0.5104097023548885,0.21151017992134835
50519ade549a1f6ba3ecdb0f,2022-03-19,lightweight,Submission,0.5453443249560899,0.3281533858298563,0.12650228921405385
1855e62e711e7cb90db8c57f,2022-03-19,heavyweight,KO/TKO,0.3495612276612277,0.5201420135420136,0.13029675879675875
d1bfaf3217d92836ca7666c4,2022-03-26,middleweight,Submission,0.3314238673764773,0.3121562063040403,0.35641992631948305
ef9aa738f67fd68f2ca5af2f,2022-03-26,flyweight,Decision,0.5417311620268278,0.3784085291729255,0.07986030880024689
301dfd58acfdd68cb9065d69,2022-03-26,bantamweight,KO/TKO,0.5200007495772205,0.31242012693189175,0.16757912349088827
351b3e350230c6b88f88f552,2022-03-26,heavyweight,KO/TKO,0.24502391562685683,0.6092942619472033,0.1456818224259401
7d5f589e73ee039bd2697e09,2022-03-26,womens_flyweight,Decision,0.7127319957819956,0.13150749250749247,0.15576051171051167
2d86be1fe2a9c74ea1d1a00e,2022-03-26,womens_flyweight,Submission,0.6916484626484621,0.11668724608724602,0.19166429126429133
2569c71203392ff1e1f14af3,2022-03-26,featherweight,Decision,0.5528601416628268,0.2877929367023997,0.15934692163477338
41c6e7756509299ae12c897f,2022-03-26,lightweight,Decision,0.509369778260955,0.28421782890312325,0.2064123928359224
2d2fb7e95f4e7d64dacc585f,2022-03-26,flyweight,Decision,0.5838812631812632,0.30987084582084595,0.10624789099789093
87d4157a7c6058179c54bd39,2022-03-26,welterweight,Decision,0.4339636585636586,0.4518378177378178,0.11419852369852365
e9351c7db8c8562852add0bf,2022-03-26,welterweight,Decision,0.6930438117438117,0.23812871017871023,0.06882747807747805
7af5d59b89e6c62ef7902cfe,2022-03-26,womens_bantamweight,Decision,0.6305659451659448,0.14485888000888,0.22457517482517492
6a456265c9a0a54a45727866,2022-04-09,heavyweight,Submission,0.3831092508798392,0.4313803304538599,0.18551041866630114
9b4d0aeae28ca6a7651e18c3,2022-04-09,featherweight,KO/TKO,0.5036278554778554,0.4162991175491174,0.08007302697302693
d59489d2219b8acf65c14d10,2022-04-09,bantamweight,Decision,0.4733475577226349,0.4001898982166786,0.12646254406068647
dcc78c9b5027cc486808530b,2022-04-09,middleweight,Decision,0.5434577794754266,0.27279602358425914,0.1837461969403147
10a507567f7c574bab053aba,2022-04-09,womens_bantamweight,Decision,0.608501576201576,0.2010984570984573,0.19039996669996687
54dbd0ff791fe50de3635eda,2022-04-09,welterweight,Decision,0.3193139860139861,0.38284987234987256,0.2978361416361417
