fight_id,fight_date,weight_class,method_label,p_Decision,p_KO/TKO,p_Submission
26b46336baf995109799d0e8,2019-01-19,lightweight,KO/TKO,0.5731653360546942,0.2976462170075021,0.1291884469378036
38913c7a553efd0ea27c4ce6,2019-01-19,light_heavyweight,KO/TKO,0.28770110631379475,0.49709371323028306,0.2152051804559221
8126ece57175e39d22722e5b,2019-01-19,welterweight,Decision,0.6449224986644756,0.22287730984127804,0.13220019149424633
fb232738136fb41408e97318,2019-01-19,bantamweight,Submission,0.4424001495344899,0.44708211150752464,0.11051773895798551
cbce63c7e16d47b29e74d88a,2019-01-19,lightweight,Decision,0.4569512203603489,0.2994986234574075,0.24355015618224365
9a7c75d28b2227d353ffee0b,2019-01-19,light_heavyweight,Submission,0.2925774186451633,0.41666663117516006,0.29075595017967676
5678ee79359ee825af2c6cf6,2019-01-19,lightweight,KO/TKO,0.48514458830055585,0.2921604960168291,0.2226949156826152
25a9c1526fc208e6c7fe38c0,2019-01-19,flyweight,KO/TKO,0.5725425934844776,0.34975441314761757,0.0777029933679048
7c630f0caa70766b4c9772ba,2019-01-19,womens_flyweight,Decision,0.4408524065476721,0.24865109807257493,0.3104964953797528
16e5b4cb10bf8316f059f140,2019-01-19,flyweight,Decision,0.6509911763779513,0.2617663305939064,0.08724249302814222
e290c1a53b53c40025a2f302,2019-01-19,welterweight,Submission,0.5172565639003636,0.31007613299400333,0.1726673031056332
24cb0110e15bf9500f3a20ae,2019-01-19,womens_flyweight,Submission,0.5966705608408007,0.10263364945662598,0.30069578970257327
8efd36d5f3360c4d96328383,2019-02-02,lightweight,Submission,0.5790170697495917,0.35148183199064453,0.06950109825976382
414613fb990b2e1f8744a998,2019-02-02,welterweight,Submission,0.5160930225903485,0.3663040722844844,0.11760290512516722
1b0fda4335818f786b8d6f2f,2019-02-02,featherweight,Decision,0.5005703482950663,0.2254361872574204,0.2739934644475132
1953db6fe5b9744c1843dd12,2019-02-02,light_heavyweight,KO/TKO,0.35540399591345995,0.48873377002946927,0.15586223405707086
1cd6203b9577bfd25372eb22,2019-02-02,featherweight,KO/TKO,0.6554084449701435,0.207428943663348,0.13716261136650854
22cbf1de4862c931b9f97a10,2019-02-02,heavyweight,KO/TKO,0.35705985141925894,0.5734906786501764,0.06944946993056465
7342c697833ab7bab79bea3e,2019-02-02,womens_strawweight,Decision,0.33606801578463286,0.09518758440013962,0.5687443998152275
f0a78186a92cdad28af6e943,2019-02-02,flyweight,Decision,0.3536179939306399,0.34186524539270624,0.3045167606766539
4523cf854ff48df6d66ba36f,2019-02-02,womens_flyweight,Decision,0.6159231559772612,0.12304186406751623,0.26103497995522257
34446cbf52a1732388aac036,2019-02-02,middleweight,Submission,0.5008299800883971,0.331998023357018,0.1671719965545849
5467de70ec0bbfc6ea3f127e,2019-02-02,bantamweight,Submission,0.1775236046528315,0.7462360815832786,0.07624031376388987
15c9bca416c7204a3b9a9692,2019-02-02,bantamweight,KO/TKO,0.6011836412273363,0.3023194415895289,0.09649691718313491
f50a16321d311cfb1f168e8c,2019-02-02,welterweight,Decision,0.5253269085330737,0.4077024089590525,0.06697068250787376
1d74549a59fbd93e268d0046,2019-02-09,lightweight,KO/TKO,0.3107406972160313,0.5761546199053522,0.11310468287861666
e4525ba53a52b5b0857e967c,2019-02-09,lightweight,KO/TKO,0.29000262898966034,0.2566107124115165,0.4533866585988232
896c12a96bf1da79303bc533,2019-02-09,middleweight,Decision,0.26426916377972925,0.6480672534583399,0.08766358276193079
fcaa078b4857c278dceb747d,2019-02-09,light_heavyweight,KO/TKO,0.43765187624412294,0.42900857446458374,0.13333954929129344
b253a6a048ba0dd83a41d3a3,2019-02-09,flyweight,Decision,0.4594847363028978,0.19121679114698556,0.34929847255011653
4c10bda573f8c01d3c440405,2019-02-09,lightweight,Submission,0.5636497088478879,0.32598706770039587,0.11036322345171613
5fe9e229550df4983795b5be,2019-02-09,womens_flyweight,Submission,0.5958288454931875,0.17884983780759414,0.22532131669921832
5ad3dfcbceb50baabf4a06f1,2019-02-09,bantamweight,Decision,0.7428409960443875,0.13850553988741565,0.11865346406819684
19c65e9f1f86ac03182841f4,2019-02-09,featherweight,Decision,0.7595521064212675,0.15095571873945582,0.08949217483927663
b320535a9010e893cc6fe892,2019-02-09,bantamweight,Submission,0.5686375322893022,0.19509104403762412,0.23627142367307363
ca6f6af371cc512b6d1734d5,2019-02-09,bantamweight,Decision,0.5859448782975891,0.28160706415831327,0.13244805754409758
fb545f795d0e191fdab5bb79,2019-02-17,womens_strawweight,Submission,0.6825327410123077,0.12627979222945535,0.19118746675823697
